fpr	tpr
0.0	4.825789016504198E-5
0.0	9.651578033008396E-5
0.0	1.4477367049512595E-4
0.0	1.9303156066016793E-4
0.0	2.4128945082520993E-4
0.0	2.895473409902519E-4
0.0	3.378052311552939E-4
0.0	3.378052311552939E-4
0.0	3.8606312132033585E-4
0.0	3.8606312132033585E-4
0.0	4.3432101148537785E-4
0.0	4.3432101148537785E-4
0.0	4.8257890165041985E-4
0.0	5.308367918154619E-4
0.0	5.790946819805038E-4
0.0	5.790946819805038E-4
0.0	6.273525721455458E-4
0.0	6.756104623105878E-4
0.0	7.238683524756298E-4
0.0	7.721262426406717E-4
0.0	8.203841328057138E-4
0.0	8.203841328057138E-4
0.0	8.686420229707557E-4
0.0	8.686420229707557E-4
0.0	9.168999131357977E-4
0.0	9.651578033008397E-4
0.0	9.651578033008397E-4
0.0	9.651578033008397E-4
0.0	0.0010134156934658817
0.0	0.0010134156934658817
0.0	0.0010616735836309237
0.0	0.0011099314737959656
0.0	0.0011099314737959656
0.0	0.0011581893639610076
0.0	0.0012064472541260497
0.0	0.0012547051442910915
0.0	0.0012547051442910915
0.0	0.0012547051442910915
0.0	0.0013029630344561336
0.0	0.0013512209246211756
0.0	0.0013512209246211756
0.0	0.0013994788147862175
0.0	0.0014477367049512595
0.0	0.0014959945951163016
0.0	0.0014959945951163016
0.0	0.0015442524852813434
0.0	0.0015442524852813434
0.0	0.0015925103754463855
0.0	0.0016407682656114275
0.0	0.0016890261557764694
0.0	0.0017372840459415114
0.0	0.0017855419361065535
0.0	0.0018337998262715953
0.0	0.0018820577164366374
0.0	0.0019303156066016794
0.0	0.0019303156066016794
0.0	0.0019785734967667215
0.0	0.0020268313869317633
0.0	0.002075089277096805
0.0	0.002075089277096805
0.0	0.0021233471672618474
0.0	0.0021233471672618474
0.0	0.0021233471672618474
0.0	0.0021716050574268893
0.0	0.002219862947591931
0.0	0.0022681208377569734
0.0	0.002316378727922015
0.0	0.002364636618087057
0.0	0.0024128945082520993
0.0	0.002461152398417141
0.0	0.002509410288582183
0.0	0.002509410288582183
0.0	0.002509410288582183
0.0	0.0025576681787472253
0.0	0.0025576681787472253
0.0	0.002605926068912267
0.0	0.002605926068912267
0.0	0.002605926068912267
0.0	0.002654183959077309
0.0	0.002654183959077309
0.0	0.002654183959077309
0.0	0.0027024418492423512
0.0	0.002750699739407393
0.0	0.002750699739407393
0.0	0.002798957629572435
0.0	0.002847215519737477
0.0	0.002895473409902519
0.0	0.002943731300067561
0.0	0.002991989190232603
0.0	0.003040247080397645
0.0	0.003040247080397645
0.0	0.003088504970562687
0.0	0.003136762860727729
0.0	0.003136762860727729
0.0	0.003136762860727729
0.0	0.003136762860727729
0.0	0.003185020750892771
0.0	0.003185020750892771
0.0	0.0032332786410578128
0.0	0.003281536531222855
0.0	0.003281536531222855
0.0	0.003281536531222855
0.0	0.003329794421387897
0.0	0.003329794421387897
0.0	0.0033780523115529387
0.0	0.0033780523115529387
0.0	0.003426310201717981
0.0	0.003474568091883023
0.0	0.0035228259820480647
0.0	0.003571083872213107
0.0	0.003571083872213107
0.0	0.0036193417623781488
0.0	0.0036675996525431906
0.0	0.0036675996525431906
0.0	0.003715857542708233
0.0	0.0037641154328732747
0.0	0.0038123733230383166
0.0	0.0038123733230383166
0.0	0.003860631213203359
0.0	0.003908889103368401
0.0	0.003957146993533443
0.0	0.004005404883698485
0.0	0.004053662773863527
0.0	0.0041019206640285685
0.0	0.00415017855419361
0.0	0.00415017855419361
0.0	0.004198436444358653
0.0	0.004246694334523695
0.0	0.004294952224688737
0.0	0.0043432101148537785
0.0	0.00439146800501882
0.0	0.004439725895183862
0.0	0.004487983785348905
0.0	0.004536241675513947
0.0	0.004584499565678989
0.0	0.00463275745584403
0.0	0.004681015346009072
0.0	0.004681015346009072
0.0	0.004729273236174114
0.0	0.004777531126339157
0.0	0.004777531126339157
0.0	0.004777531126339157
0.0	0.004825789016504199
0.0	0.004825789016504199
0.0	0.004825789016504199
0.0	0.0048740469066692405
0.0	0.0048740469066692405
0.0	0.004922304796834282
0.0	0.004922304796834282
0.0	0.004970562686999324
0.0	0.005018820577164366
0.0	0.005067078467329409
0.0	0.005067078467329409
0.0	0.0051153363574944506
0.0	0.0051153363574944506
0.0	0.005163594247659492
0.0	0.005163594247659492
0.0	0.005163594247659492
0.0	0.005163594247659492
0.0	0.005211852137824534
0.0	0.005260110027989576
0.0	0.005260110027989576
0.0	0.005308367918154618
0.0	0.005356625808319661
0.0	0.0054048836984847025
0.0	0.0054048836984847025
0.0	0.0054048836984847025
0.0	0.005453141588649744
0.0	0.005501399478814786
0.0	0.005549657368979828
0.0	0.00559791525914487
0.0	0.00559791525914487
0.0	0.0056461731493099125
0.0	0.0056461731493099125
0.0	0.0056461731493099125
0.0	0.005694431039474954
0.0	0.005742688929639996
0.0	0.005790946819805038
0.0	0.00583920470997008
0.0	0.00583920470997008
0.0	0.005887462600135122
0.0	0.005935720490300164
0.0	0.005935720490300164
0.0	0.005935720490300164
0.0	0.005983978380465206
0.0	0.005983978380465206
0.0	0.006032236270630248
0.0	0.006032236270630248
0.0	0.00608049416079529
0.0	0.00608049416079529
0.0	0.00608049416079529
0.0	0.006128752050960332
0.0	0.006128752050960332
0.0	0.006177009941125374
0.0	0.006225267831290416
0.0	0.006273525721455458
0.0	0.0063217836116205
0.0	0.006370041501785542
0.0	0.006370041501785542
0.0	0.006418299391950584
0.0	0.0064665572821156255
0.0	0.0064665572821156255
0.0	0.0064665572821156255
0.0	0.006514815172280668
0.0	0.00656307306244571
0.0	0.00656307306244571
0.0	0.006611330952610752
0.0	0.006611330952610752
0.0	0.006659588842775794
0.0	0.006707846732940836
0.0	0.006707846732940836
0.0	0.006707846732940836
0.0	0.006707846732940836
0.0	0.006707846732940836
0.0	0.006707846732940836
0.0	0.006707846732940836
0.0	0.006756104623105877
0.0	0.00680436251327092
0.0	0.006852620403435962
0.0	0.006900878293601004
0.0	0.006949136183766046
0.0	0.0069973940739310875
0.0	0.007045651964096129
0.0	0.007093909854261172
0.0	0.007142167744426214
0.0	0.007142167744426214
0.0	0.007142167744426214
0.0	0.007142167744426214
0.0	0.007142167744426214
0.0	0.007190425634591256
0.0	0.0072386835247562975
0.0	0.0072386835247562975
0.0	0.007286941414921339
0.0	0.007286941414921339
0.0	0.007286941414921339
0.0	0.007286941414921339
0.0	0.007335199305086381
0.0	0.007335199305086381
0.0	0.007383457195251424
0.0	0.007431715085416466
0.0	0.007431715085416466
0.0	0.007479972975581508
0.0	0.0075282308657465494
0.0	0.0075282308657465494
0.0	0.007576488755911591
0.0	0.007576488755911591
0.0	0.007624746646076633
0.0	0.007624746646076633
0.0	0.007673004536241676
0.0	0.007673004536241676
0.0	0.007721262426406718
0.0	0.007721262426406718
0.0	0.007721262426406718
0.0	0.0077695203165717595
0.0	0.007817778206736802
0.0	0.007866036096901844
0.0	0.007914293987066886
0.0	0.007962551877231928
0.0	0.00801080976739697
0.0	0.00801080976739697
0.0	0.00801080976739697
0.0	0.008059067657562011
0.0	0.008059067657562011
0.0	0.008059067657562011
0.0	0.008107325547727053
0.0	0.008155583437892095
0.0	0.008155583437892095
0.0	0.008155583437892095
0.0	0.008203841328057137
0.0	0.008252099218222179
0.0	0.00830035710838722
0.0	0.008348614998552262
0.0	0.008396872888717306
0.0	0.008445130778882348
0.0	0.00849338866904739
0.0	0.008541646559212432
0.0	0.008589904449377473
0.0	0.008638162339542515
0.0	0.008686420229707557
0.0	0.008734678119872599
0.0	0.008734678119872599
0.0	0.00878293601003764
0.0	0.008831193900202683
0.0	0.008879451790367724
0.0	0.008927709680532766
0.0	0.008927709680532766
0.0	0.008927709680532766
0.0	0.008927709680532766
0.0	0.008927709680532766
0.0	0.00897596757069781
0.0	0.009024225460862852
0.0	0.009072483351027893
0.0	0.009072483351027893
0.0	0.009072483351027893
0.0	0.009072483351027893
0.0	0.009120741241192935
0.0	0.009168999131357977
0.0	0.009168999131357977
0.0	0.009217257021523019
0.0	0.00926551491168806
0.0	0.009313772801853103
0.0	0.009362030692018145
0.0	0.009362030692018145
0.0	0.009410288582183186
0.0	0.009458546472348228
0.0	0.009506804362513272
0.0	0.009555062252678314
0.0	0.009555062252678314
0.0	0.009555062252678314
0.0	0.009603320142843355
0.0	0.009651578033008397
0.0	0.00969983592317344
0.0	0.00969983592317344
0.0	0.009748093813338481
0.0	0.009748093813338481
0.0	0.009748093813338481
0.0	0.009796351703503523
0.0	0.009844609593668565
0.0	0.009892867483833606
0.0	0.009941125373998648
0.0	0.00998938326416369
0.0	0.00998938326416369
0.0	0.010037641154328732
0.0	0.010037641154328732
0.0	0.010037641154328732
0.0	0.010085899044493776
0.0	0.010134156934658817
0.0	0.010134156934658817
0.0	0.010134156934658817
0.0	0.010134156934658817
0.0	0.01018241482482386
0.0	0.01018241482482386
0.0	0.010230672714988901
0.0	0.010278930605153943
0.0	0.010327188495318985
0.0	0.010375446385484027
0.0	0.010423704275649068
0.0	0.010423704275649068
0.0	0.01047196216581411
0.0	0.010520220055979152
0.0	0.010520220055979152
0.0	0.010520220055979152
0.0	0.010568477946144194
0.0	0.010616735836309236
0.0	0.010616735836309236
0.0	0.01066499372647428
0.0	0.01066499372647428
0.0	0.010713251616639321
0.0	0.010761509506804363
0.0	0.010761509506804363
0.0	0.010809767396969405
0.0	0.010809767396969405
0.0	0.010858025287134447
0.0	0.010906283177299489
0.0	0.01095454106746453
0.0	0.011002798957629572
0.0	0.011051056847794614
0.0	0.011099314737959656
0.0	0.011099314737959656
0.0	0.011099314737959656
0.0	0.011147572628124698
0.0	0.011147572628124698
0.0	0.011147572628124698
0.0	0.011147572628124698
0.0	0.011147572628124698
0.0	0.011147572628124698
0.0	0.01119583051828974
0.0	0.01119583051828974
0.0	0.01119583051828974
0.0	0.01119583051828974
0.0	0.01119583051828974
0.0	0.01119583051828974
0.0	0.011244088408454783
0.0	0.011292346298619825
0.0	0.011340604188784867
0.0	0.011388862078949909
0.0	0.01143711996911495
0.0	0.011485377859279992
0.0	0.011485377859279992
0.0	0.011485377859279992
0.0	0.011485377859279992
0.0	0.011533635749445034
0.0	0.011581893639610076
0.0	0.011630151529775118
0.0	0.01167840941994016
0.0	0.011726667310105202
0.0	0.011726667310105202
0.0	0.011726667310105202
0.0	0.011774925200270243
0.0	0.011823183090435287
0.0	0.011871440980600329
0.0	0.011871440980600329
0.0	0.01191969887076537
0.0	0.011967956760930413
0.0	0.012016214651095454
0.0	0.012064472541260496
0.0	0.012112730431425538
0.0	0.01216098832159058
0.0	0.012209246211755622
0.0	0.012257504101920664
0.0	0.012257504101920664
0.0	0.012305761992085705
0.0	0.012305761992085705
0.0	0.012305761992085705
0.0	0.012354019882250747
0.0	0.01240227777241579
0.0	0.012450535662580833
0.0	0.012450535662580833
0.0	0.012450535662580833
0.0	0.012498793552745874
0.0	0.012498793552745874
0.0	0.012547051442910916
0.0	0.012595309333075958
0.0	0.012595309333075958
0.0	0.012595309333075958
0.0	0.012643567223241
0.0	0.012691825113406042
0.0	0.012740083003571084
0.0	0.012740083003571084
0.0	0.012740083003571084
0.0	0.012788340893736126
0.0	0.012836598783901167
0.0	0.012836598783901167
0.0	0.01288485667406621
0.0	0.01288485667406621
0.0	0.01288485667406621
0.0	0.01288485667406621
0.0	0.01288485667406621
0.0	0.012933114564231251
0.0	0.012981372454396295
0.0	0.013029630344561336
0.0	0.013077888234726378
0.0	0.01312614612489142
0.0	0.013174404015056462
0.0	0.013174404015056462
0.0	0.013174404015056462
0.0	0.013222661905221504
0.0	0.013270919795386546
0.0	0.013319177685551587
0.0	0.01336743557571663
0.0	0.013415693465881671
0.0	0.013463951356046713
0.0	0.013512209246211755
0.0	0.013560467136376798
0.0	0.01360872502654184
0.0	0.013656982916706882
0.0	0.013705240806871924
0.0	0.013705240806871924
0.0	0.013753498697036966
0.0	0.013753498697036966
0.0	0.013801756587202008
0.0	0.01385001447736705
0.0	0.013898272367532091
0.0	0.013946530257697133
0.0	0.013994788147862175
0.0	0.013994788147862175
0.0	0.014043046038027217
0.0	0.014091303928192259
0.0	0.014139561818357302
0.0	0.014139561818357302
0.0	0.014187819708522344
0.0	0.014236077598687386
0.0	0.014236077598687386
0.0	0.014236077598687386
0.0	0.014284335488852428
0.0	0.01433259337901747
0.0	0.014380851269182511
0.0	0.014429109159347553
0.0	0.014477367049512595
0.0	0.014525624939677637
0.0	0.014525624939677637
0.0	0.014573882829842679
0.0	0.01462214072000772
0.0	0.014670398610172762
0.0	0.014718656500337806
0.0	0.014718656500337806
0.0	0.014718656500337806
0.0	0.014718656500337806
0.0	0.014718656500337806
0.0	0.014766914390502848
0.0	0.01481517228066789
0.0	0.01481517228066789
0.0	0.01481517228066789
0.0	0.014863430170832932
0.0	0.014863430170832932
0.0	0.014863430170832932
0.0	0.014863430170832932
0.0	0.014911688060997973
0.0	0.014959945951163015
0.0	0.014959945951163015
0.0	0.015008203841328057
0.0	0.015056461731493099
0.0	0.01510471962165814
0.0	0.01510471962165814
0.0	0.015152977511823183
0.0	0.015152977511823183
0.0	0.015201235401988224
0.0	0.015201235401988224
0.0	0.015249493292153266
0.0	0.01529775118231831
0.0	0.01529775118231831
0.0	0.01529775118231831
0.0	0.015346009072483352
0.0	0.015346009072483352
0.0	0.015346009072483352
0.0	0.015346009072483352
0.0	0.015394266962648393
0.0	0.015394266962648393
0.0	0.015442524852813435
0.0	0.015490782742978477
0.0	0.015539040633143519
0.0	0.01558729852330856
0.0	0.015635556413473604
0.0	0.015683814303638646
0.0	0.015732072193803688
0.0	0.015732072193803688
0.0	0.01578033008396873
0.0	0.01578033008396873
0.0	0.015828587974133772
0.0	0.015876845864298814
0.0	0.015876845864298814
0.0	0.015876845864298814
0.0	0.015876845864298814
0.0	0.015925103754463855
0.0	0.015925103754463855
0.0	0.015973361644628897
0.0	0.015973361644628897
0.0	0.01602161953479394
0.0	0.01602161953479394
0.0	0.01602161953479394
0.0	0.01606987742495898
0.0	0.016118135315124023
0.0	0.016118135315124023
0.0	0.016118135315124023
0.0	0.016166393205289065
0.0	0.016214651095454106
0.0	0.01626290898561915
0.0	0.01626290898561915
0.0	0.01631116687578419
0.0	0.01631116687578419
0.0	0.016359424765949232
0.0	0.016407682656114274
0.0	0.016407682656114274
0.0	0.016407682656114274
0.0	0.016455940546279316
0.0	0.016455940546279316
0.0	0.016504198436444358
0.0	0.0165524563266094
0.0	0.0165524563266094
0.0	0.0165524563266094
0.0	0.01660071421677444
0.0	0.016648972106939483
0.0	0.016697229997104525
0.0	0.016697229997104525
0.0	0.01674548788726957
0.0	0.016793745777434612
0.0	0.016842003667599654
0.0	0.016890261557764696
0.0	0.016890261557764696
0.0	0.016938519447929738
0.0	0.01698677733809478
0.0	0.01703503522825982
0.0	0.017083293118424863
0.0	0.017131551008589905
0.0	0.017131551008589905
0.0	0.017179808898754947
0.0	0.017179808898754947
0.0	0.01722806678891999
0.0	0.01727632467908503
0.0	0.017324582569250072
0.0	0.017372840459415114
0.0	0.017372840459415114
0.0	0.017372840459415114
0.0	0.017372840459415114
0.0	0.017372840459415114
0.0	0.017421098349580156
0.0	0.017421098349580156
0.0	0.017469356239745198
0.0	0.01751761412991024
0.0	0.01751761412991024
0.0	0.01756587202007528
0.0	0.01756587202007528
0.0	0.017614129910240323
0.0	0.017662387800405365
0.0	0.017710645690570407
0.0	0.01775890358073545
0.0	0.01780716147090049
0.0	0.017855419361065532
0.0	0.017855419361065532
0.0	0.017903677251230578
0.0	0.01795193514139562
0.0	0.01800019303156066
0.0	0.01800019303156066
0.0	0.018048450921725703
0.0	0.018096708811890745
0.0	0.018144966702055787
0.0	0.018144966702055787
0.0	0.01819322459222083
0.0	0.01819322459222083
0.0	0.01824148248238587
0.0	0.018289740372550913
0.0	0.018289740372550913
0.0	0.018289740372550913
0.0	0.018337998262715954
0.0	0.018386256152880996
0.0	0.018434514043046038
0.0	0.018434514043046038
0.0	0.01848277193321108
0.0	0.01853102982337612
0.0	0.018579287713541164
0.0	0.018579287713541164
0.0	0.018579287713541164
0.0	0.018627545603706205
0.0	0.018675803493871247
0.0	0.018675803493871247
0.0	0.01872406138403629
0.0	0.01877231927420133
0.0	0.01877231927420133
0.0	0.018820577164366373
0.0	0.018820577164366373
0.0	0.018820577164366373
0.0	0.018820577164366373
0.0	0.018820577164366373
0.0	0.018868835054531415
0.0	0.018917092944696456
0.0	0.018965350834861498
0.0	0.019013608725026544
0.0	0.019013608725026544
0.0	0.019061866615191585
0.0	0.019061866615191585
0.0	0.019110124505356627
0.0	0.019110124505356627
0.0	0.019110124505356627
0.0	0.01915838239552167
0.0	0.01920664028568671
0.0	0.01920664028568671
0.0	0.019254898175851753
0.0	0.019303156066016795
0.0	0.019303156066016795
0.0	0.019351413956181836
0.0	0.01939967184634688
0.0	0.01939967184634688
0.0	0.01939967184634688
0.0	0.01944792973651192
0.0	0.019496187626676962
0.0	0.019496187626676962
0.0	0.019496187626676962
0.0	0.019544445516842004
0.0	0.019544445516842004
0.0	0.019592703407007046
0.0	0.019592703407007046
0.0	0.019640961297172087
0.0	0.01968921918733713
0.0	0.01973747707750217
0.0	0.019785734967667213
0.0	0.019833992857832255
0.0	0.019833992857832255
0.0	0.019882250747997297
0.0	0.019882250747997297
0.0	0.019882250747997297
0.0	0.01993050863816234
0.0	0.01997876652832738
0.0	0.01997876652832738
0.0	0.020027024418492422
0.0	0.020027024418492422
0.0	0.020027024418492422
0.0	0.020075282308657464
0.0	0.020123540198822506
0.0	0.02017179808898755
0.0	0.020220055979152593
0.0	0.020268313869317635
0.0	0.020268313869317635
0.0	0.020268313869317635
0.0	0.020268313869317635
0.0	0.020268313869317635
0.0	0.020316571759482677
0.0	0.02036482964964772
0.0	0.02036482964964772
0.0	0.02036482964964772
0.0	0.02041308753981276
0.0	0.02041308753981276
0.0	0.020461345429977802
0.0	0.020509603320142844
0.0	0.020557861210307886
0.0	0.020606119100472928
0.0	0.020606119100472928
0.0	0.020606119100472928
0.0	0.02065437699063797
0.0	0.02065437699063797
0.0	0.02070263488080301
0.0	0.020750892770968053
0.0	0.020799150661133095
0.0	0.020847408551298137
0.0	0.02089566644146318
0.0	0.02089566644146318
0.0	0.02089566644146318
0.0	0.02094392433162822
0.0	0.02094392433162822
0.0	0.02094392433162822
0.0	0.02094392433162822
0.0	0.020992182221793262
0.0	0.021040440111958304
0.0	0.021088698002123346
0.0	0.021136955892288388
0.0	0.021136955892288388
0.0	0.02118521378245343
0.0	0.02118521378245343
0.0	0.02123347167261847
0.0	0.02123347167261847
0.0	0.021281729562783513
0.0	0.02132998745294856
0.0	0.02132998745294856
0.0	0.0213782453431136
0.0	0.021426503233278642
0.0	0.021474761123443684
0.0	0.021523019013608726
0.0	0.021571276903773768
0.0	0.021571276903773768
0.0	0.021571276903773768
0.0	0.021571276903773768
0.0	0.02161953479393881
0.0	0.02166779268410385
0.0	0.021716050574268893
0.0	0.021764308464433935
0.0	0.021812566354598977
0.0	0.02186082424476402
0.0	0.02190908213492906
0.0	0.021957340025094103
0.0	0.021957340025094103
0.0	0.022005597915259145
0.0	0.022005597915259145
0.0	0.022005597915259145
0.0	0.022005597915259145
0.0	0.022053855805424186
0.0	0.022102113695589228
0.0	0.02215037158575427
0.0	0.022198629475919312
0.0	0.022198629475919312
0.0	0.022246887366084354
0.0	0.022246887366084354
0.0	0.022295145256249396
0.0	0.022343403146414437
0.0	0.022343403146414437
0.0	0.022343403146414437
0.0	0.02239166103657948
0.0	0.02243991892674452
0.0	0.022488176816909566
0.0	0.022536434707074608
0.0	0.02258469259723965
0.0	0.02258469259723965
0.0	0.02258469259723965
0.0	0.022632950487404692
